game_id,home_team,away_team,home_dsr,away_dsr,home_gc,away_gc,home_gc_signed,away_gc_signed,home_gc_avg,away_gc_avg,home_gc_fourthqtr,away_gc_fourthqtr
2018_10_JAX_IND,IND,JAX,0.75,0.7586206896551724,137.28384,38.71615,49.283867,-49.28386,0.27843992588883737,-0.2784398827849135,13.024539232254028,-13.024539336562157
2018_10_LAC_OAK,LV,LAC,0.6521739130434783,0.6818181818181818,47.992874,112.00711,-32.007122,32.007122,-0.19880200024717343,0.19880200024717343,-21.932680477038957,21.93268060684204
2018_10_MIA_GB,GB,MIA,0.8333333333333334,0.625,135.02516,31.974873,51.52512,-51.525116,0.30669714155651273,-0.3066971188499814,15.497017920017242,-15.497017856570892
2018_10_NE_TEN,TEN,NE,0.7586206896551724,0.5714285714285714,149.09418,25.90581,61.594215,-61.59421,0.34996713291515,-0.34996711124073376,16.94976967573166,-16.949769664744963
2018_10_NO_CIN,CIN,NO,0.65,0.90625,26.829388,133.17064,-53.170628,53.170628,-0.3302523453043114,0.3302523453043114,-19.245086175433244,19.245086312294006
2018_10_NYG_SF,SF,NYG,0.6923076923076923,0.65,108.11775,72.88224,17.617748,-17.617748,0.09680081461812114,-0.09680081461812114,1.0434865206480026,-1.0434862971305847
2018_10_SEA_LA,LA,SEA,0.8333333333333334,0.8,118.83592,65.164085,26.835909,-26.835909,0.14505896697173248,-0.14505896697173248,20.796376705169678,-20.796376585960388
2018_10_WAS_TB,TB,WAS,0.7575757575757576,0.6190476190476191,57.461147,110.53885,-26.538866,26.538866,-0.15703471031414687,0.15703471031414687,-23.13356150285108,23.133561611175537
2018_11_CAR_DET,DET,CAR,0.7142857142857143,0.7407407407407407,106.77316,54.226856,26.273165,-26.273165,0.16218002931571301,-0.16218002931571301,13.856303453445435,-13.85630339384079
2018_11_CIN_BAL,BAL,CIN,0.7096774193548387,0.6363636363636364,114.64969,64.35031,25.14969,-25.14969,0.13972050348917645,-0.13972050348917645,8.745781421661377,-8.745781436562538
2018_11_DAL_ATL,ATL,DAL,0.7307692307692307,0.75,72.54237,88.45763,-7.957614,7.957614,-0.049121073734613115,0.049121073734613115,-12.81506997346878,12.815070033073425
2018_11_DEN_LAC,LAC,DEN,0.7586206896551724,0.65,123.34674,54.653282,34.346725,-34.346725,0.19188114784283344,-0.19188114784283344,6.298136085271835,-6.298136085271835
2018_11_GB_SEA,SEA,GB,0.7083333333333334,0.6363636363636364,67.62934,101.37064,-16.870653,16.870653,-0.09923913619097541,0.09923913619097541,2.8679531812667847,-2.867953270673752
2018_11_HOU_WAS,WAS,HOU,0.7407407407407407,0.625,60.510143,122.48988,-30.989876,30.989876,-0.16842323800791864,0.16842323800791864,-8.67887245118618,8.678872346878052
2018_11_KC_LA,LA,KC,0.78125,0.7666666666666667,144.52304,71.47695,36.523033,-36.523033,0.1683089084888933,-0.1683089084888933,10.93984805047512,-10.939847961068153
2018_11_MIN_CHI,CHI,MIN,0.7142857142857143,0.68,163.49045,28.50956,67.490456,-67.490456,0.34969147993492955,-0.34969147993492955,30.847251653671265,-30.847251629456878
2018_11_OAK_ARI,ARI,LV,0.5454545454545454,0.6071428571428571,89.63724,98.362755,-4.3627563,4.3627563,-0.023083366414226553,0.023083366414226553,-2.1024908274412155,2.1024907380342484
2018_11_PHI_NO,NO,PHI,0.8709677419354839,0.55,148.59752,17.402504,65.5975,-65.5975,0.3927994231264034,-0.3927994231264034,20.744073033332825,-20.744072895049612
2018_11_PIT_JAX,JAX,PIT,0.5185185185185185,0.5416666666666666,132.41522,48.584763,41.915237,-41.91524,0.23030350234482314,-0.23030352330469822,13.614005520939827,-13.614005539566278
